ID,Sales
266963,110
266964,158
266965,158
266966,158
266967,158
266968,158
267851,144
267852,144
267853,88
267854,144
267855,70
267856,70
267857,70
267858,70
267859,70
267860,70
267861,70
267862,70
267863,70
267864,144
267865,144
267866,144
267867,144
267868,144
267869,70
267870,70
267871,70
267872,70
267873,70
267874,70
267875,70
267876,70
267877,70
267878,144
267879,144
267880,144
267881,144
267882,144
267883,70
267884,70
267885,70
267886,70
267887,70
267888,70
267889,70
267890,70
267891,70
267892,144
267893,144
267894,144
267895,144
267896,144
267897,70
267898,70
267899,70
267900,70
267901,70
267902,70
267903,70
267904,70
267905,70
267906,144
267907,144
267908,144
267909,144
267910,144
268793,180
268794,180
268795,109
268796,180
268797,100
268798,100
268799,100
268800,100
268801,100
268802,100
268803,100
268804,100
268805,100
268806,180
268807,180
268808,180
268809,180
268810,180
268811,100
268812,100
268813,100
268814,100
268815,100
268816,100
268817,100
268818,100
268819,100
268820,180
268821,180
268822,180
268823,180
268824,180
268825,100
268826,100
268827,100
268828,100
268829,100
268830,100
268831,100
268832,100
268833,100
268834,180
268835,180
268836,180
268837,180
268838,180
268839,100
268840,100
268841,100
268842,100
268843,100
268844,100
268845,100
268846,100
268847,100
268848,180
268849,180
268850,180
268851,180
268852,180
269735,215
269736,215
269737,171
269738,215
269739,127
269740,127
269741,127
269742,127
269743,127
269744,127
269745,127
269746,127
269747,127
269748,215
269749,215
269750,215
269751,215
269752,215
269753,127
269754,127
269755,127
269756,127
269757,127
269758,127
269759,127
269760,127
269761,127
269762,215
269763,215
269764,215
269765,215
269766,215
269767,127
269768,127
269769,127
269770,127
269771,127
269772,127
269773,127
269774,127
269775,127
269776,215
269777,215
269778,215
269779,215
269780,215
269781,127
269782,127
269783,127
269784,127
269785,127
269786,127
269787,127
269788,127
269789,127
269790,215
269791,215
269792,215
269793,215
269794,215
270677,162
270678,162
270679,82
270680,162
270681,85
270682,85
270683,85
270684,85
270685,85
270686,85
270687,85
270688,85
270689,85
270690,162
270691,162
270692,162
270693,162
270694,162
270695,85
270696,85
270697,85
270698,85
270699,85
270700,85
270701,85
270702,85
270703,85
270704,162
270705,162
270706,162
270707,162
270708,162
270709,85
270710,85
270711,85
270712,85
270713,85
270714,85
270715,85
270716,85
270717,85
270718,162
270719,162
270720,162
270721,162
270722,162
270723,85
270724,85
270725,85
270726,85
270727,85
270728,85
270729,85
270730,85
270731,85
270732,162
270733,162
270734,162
270735,162
270736,162
271619,207
271620,207
271621,104
271622,207
271623,109
271624,109
271625,109
271626,109
271627,109
271628,109
271629,109
271630,109
271631,109
271632,207
271633,207
271634,207
271635,207
271636,207
271637,109
271638,109
271639,109
271640,109
271641,109
271642,109
271643,109
271644,109
271645,109
271646,207
271647,207
271648,207
271649,207
271650,207
271651,109
271652,109
271653,109
271654,109
271655,109
271656,109
271657,109
271658,109
271659,109
271660,207
271661,207
271662,207
271663,207
271664,207
271665,109
271666,109
271667,109
271668,109
271669,109
271670,109
271671,109
271672,109
271673,109
271674,207
271675,207
271676,207
271677,207
271678,207
272561,129
272562,129
272563,129
272564,129
272565,84
272566,84
272567,84
272568,84
272569,84
272570,84
272571,84
272572,84
272573,84
272574,129
272575,129
272576,129
272577,129
272578,129
272579,84
272580,84
272581,84
272582,84
272583,84
272584,84
272585,84
272586,84
272587,84
272588,129
272589,129
272590,129
272591,129
272592,129
272593,84
272594,84
272595,84
272596,84
272597,84
272598,84
272599,84
272600,84
272601,84
272602,129
272603,129
272604,129
272605,129
272606,129
272607,84
272608,84
272609,84
272610,84
272611,84
272612,84
272613,84
272614,84
272615,84
272616,129
272617,129
272618,129
272619,129
272620,129
273319,144
273320,144
273321,90
273322,144
273323,87
273324,87
273325,87
273326,87
273327,87
273328,87
273329,87
273330,87
273331,87
273332,144
273333,144
273334,144
273335,144
273336,144
273337,87
273338,87
273339,87
273340,87
273341,87
273342,87
273343,87
273344,87
273345,87
273346,144
273347,144
273348,144
273349,144
273350,144
273351,87
273352,87
273353,87
273354,87
273355,87
273356,87
273357,87
273358,87
273359,87
273360,144
273361,144
273362,144
273363,144
273364,144
273365,87
273366,87
273367,87
273368,87
273369,87
273370,87
273371,87
273372,87
273373,87
273374,144
273375,144
273376,144
273377,144
273378,144
274261,142
274262,142
274263,103
274264,142
274265,96
274266,96
274267,96
274268,96
274269,96
274270,96
274271,96
274272,96
274273,96
274274,142
274275,142
274276,142
274277,142
274278,142
274279,96
274280,96
274281,96
274282,96
274283,96
274284,96
274285,96
274286,96
274287,96
274288,142
274289,142
274290,142
274291,142
274292,142
274293,96
274294,96
274295,96
274296,96
274297,96
274298,96
274299,96
274300,96
274301,96
274302,142
274303,142
274304,142
274305,142
274306,142
274307,96
274308,96
274309,96
274310,96
274311,96
274312,96
274313,96
274314,96
274315,96
274316,142
274317,142
274318,142
274319,142
274320,142
275203,118
275204,118
275205,118
275206,118
275207,69
275208,69
275209,69
275210,69
275211,69
275212,69
275213,69
275214,69
275215,69
275216,118
275217,118
275218,118
275219,118
275220,118
275221,69
275222,69
275223,69
275224,69
275225,69
275226,69
275227,69
275228,69
275229,69
275230,118
275231,118
275232,118
275233,118
275234,118
275235,69
275236,69
275237,69
275238,69
275239,69
275240,69
275241,69
275242,69
275243,69
275244,118
275245,118
275246,118
275247,118
275248,118
275249,69
275250,69
275251,69
275252,69
275253,69
275254,69
275255,69
275256,69
275257,69
275258,118
275259,118
275260,118
275261,118
275262,118
276145,81
276146,81
276147,81
276148,81
276149,58
276150,58
276151,58
276152,58
276153,58
276154,58
276155,58
276156,58
276157,58
276158,81
276159,81
276160,81
276161,81
276162,81
276163,58
276164,58
276165,58
276166,58
276167,58
276168,58
276169,58
276170,58
276171,58
276172,81
276173,81
276174,81
276175,81
276176,81
276177,58
276178,58
276179,58
276180,58
276181,58
276182,58
276183,58
276184,58
276185,58
276186,81
276187,81
276188,81
276189,81
276190,81
276191,58
276192,58
276193,58
276194,58
276195,58
276196,58
276197,58
276198,58
276199,58
276200,81
276201,81
276202,81
276203,81
276204,81
277087,120
277088,120
277089,109
277090,120
277091,92
277092,92
277093,92
277094,92
277095,92
277096,92
277097,92
277098,92
277099,92
277100,120
277101,120
277102,120
277103,120
277104,120
277105,92
277106,92
277107,92
277108,92
277109,92
277110,92
277111,92
277112,92
277113,92
277114,120
277115,120
277116,120
277117,120
277118,120
277119,92
277120,92
277121,92
277122,92
277123,92
277124,92
277125,92
277126,92
277127,92
277128,120
277129,120
277130,120
277131,120
277132,120
277133,92
277134,92
277135,92
277136,92
277137,92
277138,92
277139,92
277140,92
277141,92
277142,120
277143,120
277144,120
277145,120
277146,120
278029,278
278030,278
278031,278
278032,278
278033,256
278034,256
278035,256
278036,256
278037,256
278038,256
278039,256
278040,256
278041,256
278042,278
278043,278
278044,278
278045,278
278046,278
278047,256
278048,256
278049,256
278050,256
278051,256
278052,256
278053,256
278054,256
278055,256
278056,278
278057,278
278058,278
278059,278
278060,278
278061,256
278062,256
278063,256
278064,256
278065,256
278066,256
278067,256
278068,256
278069,256
278070,278
278071,278
278072,278
278073,278
278074,278
278075,256
278076,256
278077,256
278078,256
278079,256
278080,256
278081,256
278082,256
278083,256
278084,278
278085,278
278086,278
278087,278
278088,278
278971,196
278972,196
278973,196
278974,196
278975,91
278976,91
278977,91
278978,91
278979,91
278980,91
278981,91
278982,91
278983,91
278984,196
278985,196
278986,196
278987,196
278988,196
278989,91
278990,91
278991,91
278992,91
278993,91
278994,91
278995,91
278996,91
278997,91
278998,196
278999,196
279000,196
279001,196
279002,196
279003,91
279004,91
279005,91
279006,91
279007,91
279008,91
279009,91
279010,91
279011,91
279012,196
279013,196
279014,196
279015,196
279016,196
279017,91
279018,91
279019,91
279020,91
279021,91
279022,91
279023,91
279024,91
279025,91
279026,196
279027,196
279028,196
279029,196
279030,196
279913,210
279914,210
279915,210
279916,210
279917,136
279918,136
279919,136
279920,136
279921,136
279922,136
279923,136
279924,136
279925,136
279926,210
279927,210
279928,210
279929,210
279930,210
279931,136
279932,136
279933,136
279934,136
279935,136
279936,136
279937,136
279938,136
279939,136
279940,210
279941,210
279942,210
279943,210
279944,210
279945,136
279946,136
279947,136
279948,136
279949,136
279950,136
279951,136
279952,136
279953,136
279954,210
279955,210
279956,210
279957,210
279958,210
279959,136
279960,136
279961,136
279962,136
279963,136
279964,136
279965,136
279966,136
279967,136
279968,210
279969,210
279970,210
279971,210
279972,210
280855,288
280856,288
280857,170
280858,288
280859,159
280860,159
280861,159
280862,159
280863,159
280864,159
280865,159
280866,159
280867,159
280868,288
280869,288
280870,288
280871,288
280872,288
280873,159
280874,159
280875,159
280876,159
280877,159
280878,159
280879,159
280880,159
280881,159
280882,288
280883,288
280884,288
280885,288
280886,288
280887,159
280888,159
280889,159
280890,159
280891,159
280892,159
280893,159
280894,159
280895,159
280896,288
280897,288
280898,288
280899,288
280900,288
280901,159
280902,159
280903,159
280904,159
280905,159
280906,159
280907,159
280908,159
280909,159
280910,288
280911,288
280912,288
280913,288
280914,288
281797,132
281798,132
281799,132
281800,132
281801,86
281802,86
281803,86
281804,86
281805,86
281806,86
281807,86
281808,86
281809,86
281810,132
281811,132
281812,132
281813,132
281814,132
281815,86
281816,86
281817,86
281818,86
281819,86
281820,86
281821,86
281822,86
281823,86
281824,132
281825,132
281826,132
281827,132
281828,132
281829,86
281830,86
281831,86
281832,86
281833,86
281834,86
281835,86
281836,86
281837,86
281838,132
281839,132
281840,132
281841,132
281842,132
281843,86
281844,86
281845,86
281846,86
281847,86
281848,86
281849,86
281850,86
281851,86
281852,132
281853,132
281854,132
281855,132
281856,132
282739,259
282740,259
282741,251
282742,259
282743,191
282744,191
282745,191
282746,191
282747,191
282748,191
282749,191
282750,191
282751,191
282752,259
282753,259
282754,259
282755,259
282756,259
282757,191
282758,191
282759,191
282760,191
282761,191
282762,191
282763,191
282764,191
282765,191
282766,259
282767,259
282768,259
282769,259
282770,259
282771,191
282772,191
282773,191
282774,191
282775,191
282776,191
282777,191
282778,191
282779,191
282780,259
282781,259
282782,259
282783,259
282784,259
282785,191
282786,191
282787,191
282788,191
282789,191
282790,191
282791,191
282792,191
282793,191
282794,259
282795,259
282796,259
282797,259
282798,259
283681,259
283682,259
283683,135
283684,259
283685,142
283686,142
283687,142
283688,142
283689,142
283690,142
283691,142
283692,142
283693,142
283694,259
283695,259
283696,259
283697,259
283698,259
283699,142
283700,142
283701,142
283702,142
283703,142
283704,142
283705,142
283706,142
283707,142
283708,259
283709,259
283710,259
283711,259
283712,259
283713,142
283714,142
283715,142
283716,142
283717,142
283718,142
283719,142
283720,142
283721,142
283722,259
283723,259
283724,259
283725,259
283726,259
283727,142
283728,142
283729,142
283730,142
283731,142
283732,142
283733,142
283734,142
283735,142
283736,259
283737,259
283738,259
283739,259
283740,259
284623,197
284624,197
284625,141
284626,197
284627,92
284628,92
284629,92
284630,92
284631,92
284632,92
284633,92
284634,92
284635,92
284636,197
284637,197
284638,197
284639,197
284640,197
284641,92
284642,92
284643,92
284644,92
284645,92
284646,92
284647,92
284648,92
284649,92
284650,197
284651,197
284652,197
284653,197
284654,197
284655,92
284656,92
284657,92
284658,92
284659,92
284660,92
284661,92
284662,92
284663,92
284664,197
284665,197
284666,197
284667,197
284668,197
284669,92
284670,92
284671,92
284672,92
284673,92
284674,92
284675,92
284676,92
284677,92
284678,197
284679,197
284680,197
284681,197
284682,197
285381,130
285382,130
285383,91
285384,130
285385,85
285386,85
285387,85
285388,85
285389,85
285390,85
285391,85
285392,85
285393,85
285394,130
285395,130
285396,130
285397,130
285398,130
285399,85
285400,85
285401,85
285402,85
285403,85
285404,85
285405,85
285406,85
285407,85
285408,130
285409,130
285410,130
285411,130
285412,130
285413,85
285414,85
285415,85
285416,85
285417,85
285418,85
285419,85
285420,85
285421,85
285422,130
285423,130
285424,130
285425,130
285426,130
285427,85
285428,85
285429,85
285430,85
285431,85
285432,85
285433,85
285434,85
285435,85
285436,130
285437,130
285438,130
285439,130
285440,130
286323,296
286324,296
286325,161
286326,296
286327,151
286328,151
286329,151
286330,151
286331,151
286332,151
286333,151
286334,151
286335,151
286336,296
286337,296
286338,296
286339,296
286340,296
286341,151
286342,151
286343,151
286344,151
286345,151
286346,151
286347,151
286348,151
286349,151
286350,296
286351,296
286352,296
286353,296
286354,296
286355,151
286356,151
286357,151
286358,151
286359,151
286360,151
286361,151
286362,151
286363,151
286364,296
286365,296
286366,296
286367,296
286368,296
286369,151
286370,151
286371,151
286372,151
286373,151
286374,151
286375,151
286376,151
286377,151
286378,296
286379,296
286380,296
286381,296
286382,296
287265,304
287266,304
287267,304
287268,304
287269,234
287270,234
287271,234
287272,234
287273,234
287274,234
287275,234
287276,234
287277,234
287278,304
287279,304
287280,304
287281,304
287282,304
287283,234
287284,234
287285,234
287286,234
287287,234
287288,234
287289,234
287290,234
287291,234
287292,304
287293,304
287294,304
287295,304
287296,304
287297,234
287298,234
287299,234
287300,234
287301,234
287302,234
287303,234
287304,234
287305,234
287306,304
287307,304
287308,304
287309,304
287310,304
287311,234
287312,234
287313,234
287314,234
287315,234
287316,234
287317,234
287318,234
287319,234
287320,304
287321,304
287322,304
287323,304
287324,304
288207,115
288208,115
288209,115
288210,115
288211,79
288212,79
288213,79
288214,79
288215,79
288216,79
288217,79
288218,79
288219,79
288220,115
288221,115
288222,115
288223,115
288224,115
288225,79
288226,79
288227,79
288228,79
288229,79
288230,79
288231,79
288232,79
288233,79
288234,115
288235,115
288236,115
288237,115
288238,115
288239,79
288240,79
288241,79
288242,79
288243,79
288244,79
288245,79
288246,79
288247,79
288248,115
288249,115
288250,115
288251,115
288252,115
288253,79
288254,79
288255,79
288256,79
288257,79
288258,79
288259,79
288260,79
288261,79
288262,115
288263,115
288264,115
288265,115
288266,115
289149,126
289150,126
289151,126
289152,126
289153,91
289154,91
289155,91
289156,91
289157,91
289158,91
289159,91
289160,91
289161,91
289162,126
289163,126
289164,126
289165,126
289166,126
289167,91
289168,91
289169,91
289170,91
289171,91
289172,91
289173,91
289174,91
289175,91
289176,126
289177,126
289178,126
289179,126
289180,126
289181,91
289182,91
289183,91
289184,91
289185,91
289186,91
289187,91
289188,91
289189,91
289190,126
289191,126
289192,126
289193,126
289194,126
289195,91
289196,91
289197,91
289198,91
289199,91
289200,91
289201,91
289202,91
289203,91
289204,126
289205,126
289206,126
289207,126
289208,126
290091,154
290092,154
290093,154
290094,154
290095,107
290096,107
290097,107
290098,107
290099,107
290100,107
290101,107
290102,107
290103,107
290104,154
290105,154
290106,154
290107,154
290108,154
290109,107
290110,107
290111,107
290112,107
290113,107
290114,107
290115,107
290116,107
290117,107
290118,154
290119,154
290120,154
290121,154
290122,154
290123,107
290124,107
290125,107
290126,107
290127,107
290128,107
290129,107
290130,107
290131,107
290132,154
290133,154
290134,154
290135,154
290136,154
290137,107
290138,107
290139,107
290140,107
290141,107
290142,107
290143,107
290144,107
290145,107
290146,154
290147,154
290148,154
290149,154
290150,154
291033,104
291034,104
291035,87
291036,104
291037,65
291038,65
291039,65
291040,65
291041,65
291042,65
291043,65
291044,65
291045,65
291046,104
291047,104
291048,104
291049,104
291050,104
291051,65
291052,65
291053,65
291054,65
291055,65
291056,65
291057,65
291058,65
291059,65
291060,104
291061,104
291062,104
291063,104
291064,104
291065,65
291066,65
291067,65
291068,65
291069,65
291070,65
291071,65
291072,65
291073,65
291074,104
291075,104
291076,104
291077,104
291078,104
291079,65
291080,65
291081,65
291082,65
291083,65
291084,65
291085,65
291086,65
291087,65
291088,104
291089,104
291090,104
291091,104
291092,104
291975,141
291976,141
291977,141
291978,141
291979,75
291980,75
291981,75
291982,75
291983,75
291984,75
291985,75
291986,75
291987,75
291988,141
291989,141
291990,141
291991,141
291992,141
291993,75
291994,75
291995,75
291996,75
291997,75
291998,75
291999,75
292000,75
292001,75
292002,141
292003,141
292004,141
292005,141
292006,141
292007,75
292008,75
292009,75
292010,75
292011,75
292012,75
292013,75
292014,75
292015,75
292016,141
292017,141
292018,141
292019,141
292020,141
292021,75
292022,75
292023,75
292024,75
292025,75
292026,75
292027,75
292028,75
292029,75
292030,141
292031,141
292032,141
292033,141
292034,141
292917,119
292918,119
292919,83
292920,119
292921,77
292922,77
292923,77
292924,77
292925,77
292926,77
292927,77
292928,77
292929,77
292930,119
292931,119
292932,119
292933,119
292934,119
292935,77
292936,77
292937,77
292938,77
292939,77
292940,77
292941,77
292942,77
292943,77
292944,119
292945,119
292946,119
292947,119
292948,119
292949,77
292950,77
292951,77
292952,77
292953,77
292954,77
292955,77
292956,77
292957,77
292958,119
292959,119
292960,119
292961,119
292962,119
292963,77
292964,77
292965,77
292966,77
292967,77
292968,77
292969,77
292970,77
292971,77
292972,119
292973,119
292974,119
292975,119
292976,119
293859,145
293860,145
293861,135
293862,145
293863,98
293864,98
293865,98
293866,98
293867,98
293868,98
293869,98
293870,98
293871,98
293872,145
293873,145
293874,145
293875,145
293876,145
293877,98
293878,98
293879,98
293880,98
293881,98
293882,98
293883,98
293884,98
293885,98
293886,145
293887,145
293888,145
293889,145
293890,145
293891,98
293892,98
293893,98
293894,98
293895,98
293896,98
293897,98
293898,98
293899,98
293900,145
293901,145
293902,145
293903,145
293904,145
293905,98
293906,98
293907,98
293908,98
293909,98
293910,98
293911,98
293912,98
293913,98
293914,145
293915,145
293916,145
293917,145
293918,145
294801,172
294802,172
294803,93
294804,172
294805,101
294806,101
294807,101
294808,101
294809,101
294810,101
294811,101
294812,101
294813,101
294814,172
294815,172
294816,172
294817,172
294818,172
294819,101
294820,101
294821,101
294822,101
294823,101
294824,101
294825,101
294826,101
294827,101
294828,172
294829,172
294830,172
294831,172
294832,172
294833,101
294834,101
294835,101
294836,101
294837,101
294838,101
294839,101
294840,101
294841,101
294842,172
294843,172
294844,172
294845,172
294846,172
294847,101
294848,101
294849,101
294850,101
294851,101
294852,101
294853,101
294854,101
294855,101
294856,172
294857,172
294858,172
294859,172
294860,172
295743,132
295744,132
295745,132
295746,132
295747,86
295748,86
295749,86
295750,86
295751,86
295752,86
295753,86
295754,86
295755,86
295756,132
295757,132
295758,132
295759,132
295760,132
295761,86
295762,86
295763,86
295764,86
295765,86
295766,86
295767,86
295768,86
295769,86
295770,132
295771,132
295772,132
295773,132
295774,132
295775,86
295776,86
295777,86
295778,86
295779,86
295780,86
295781,86
295782,86
295783,86
295784,132
295785,132
295786,132
295787,132
295788,132
295789,86
295790,86
295791,86
295792,86
295793,86
295794,86
295795,86
295796,86
295797,86
295798,132
295799,132
295800,132
295801,132
295802,132
296685,124
296686,124
296687,117
296688,124
296689,82
296690,82
296691,82
296692,82
296693,82
296694,82
296695,82
296696,82
296697,82
296698,124
296699,124
296700,124
296701,124
296702,124
296703,82
296704,82
296705,82
296706,82
296707,82
296708,82
296709,82
296710,82
296711,82
296712,124
296713,124
296714,124
296715,124
296716,124
296717,82
296718,82
296719,82
296720,82
296721,82
296722,82
296723,82
296724,82
296725,82
296726,124
296727,124
296728,124
296729,124
296730,124
296731,82
296732,82
296733,82
296734,82
296735,82
296736,82
296737,82
296738,82
296739,82
296740,124
296741,124
296742,124
296743,124
296744,124
297443,191
297444,191
297445,143
297446,191
297447,132
297448,132
297449,132
297450,132
297451,132
297452,132
297453,132
297454,132
297455,132
297456,191
297457,191
297458,191
297459,191
297460,191
297461,132
297462,132
297463,132
297464,132
297465,132
297466,132
297467,132
297468,132
297469,132
297470,191
297471,191
297472,191
297473,191
297474,191
297475,132
297476,132
297477,132
297478,132
297479,132
297480,132
297481,132
297482,132
297483,132
297484,191
297485,191
297486,191
297487,191
297488,191
297489,132
297490,132
297491,132
297492,132
297493,132
297494,132
297495,132
297496,132
297497,132
297498,191
297499,191
297500,191
297501,191
297502,191
298385,176
298386,176
298387,117
298388,176
298389,117
298390,117
298391,117
298392,117
298393,117
298394,117
298395,117
298396,117
298397,117
298398,176
298399,176
298400,176
298401,176
298402,176
298403,117
298404,117
298405,117
298406,117
298407,117
298408,117
298409,117
298410,117
298411,117
298412,176
298413,176
298414,176
298415,176
298416,176
298417,117
298418,117
298419,117
298420,117
298421,117
298422,117
298423,117
298424,117
298425,117
298426,176
298427,176
298428,176
298429,176
298430,176
298431,117
298432,117
298433,117
298434,117
298435,117
298436,117
298437,117
298438,117
298439,117
298440,176
298441,176
298442,176
298443,176
298444,176
299143,92
299144,92
299145,54
299146,92
299147,45
299148,45
299149,45
299150,45
299151,45
299152,45
299153,45
299154,45
299155,45
299156,92
299157,92
299158,92
299159,92
299160,92
299161,45
299162,45
299163,45
299164,45
299165,45
299166,45
299167,45
299168,45
299169,45
299170,92
299171,92
299172,92
299173,92
299174,92
299175,45
299176,45
299177,45
299178,45
299179,45
299180,45
299181,45
299182,45
299183,45
299184,92
299185,92
299186,92
299187,92
299188,92
299189,45
299190,45
299191,45
299192,45
299193,45
299194,45
299195,45
299196,45
299197,45
299198,92
299199,92
299200,92
299201,92
299202,92
300085,204
300086,204
300087,147
300088,204
300089,142
300090,142
300091,142
300092,142
300093,142
300094,142
300095,142
300096,142
300097,142
300098,204
300099,204
300100,204
300101,204
300102,204
300103,142
300104,142
300105,142
300106,142
300107,142
300108,142
300109,142
300110,142
300111,142
300112,204
300113,204
300114,204
300115,204
300116,204
300117,142
300118,142
300119,142
300120,142
300121,142
300122,142
300123,142
300124,142
300125,142
300126,204
300127,204
300128,204
300129,204
300130,204
300131,142
300132,142
300133,142
300134,142
300135,142
300136,142
300137,142
300138,142
300139,142
300140,204
300141,204
300142,204
300143,204
300144,204
300843,163
300844,163
300845,57
300846,163
300847,56
300848,56
300849,56
300850,56
300851,56
300852,56
300853,56
300854,56
300855,56
300856,163
300857,163
300858,163
300859,163
300860,163
300861,56
300862,56
300863,56
300864,56
300865,56
300866,56
300867,56
300868,56
300869,56
300870,163
300871,163
300872,163
300873,163
300874,163
300875,56
300876,56
300877,56
300878,56
300879,56
300880,56
300881,56
300882,56
300883,56
300884,163
300885,163
300886,163
300887,163
300888,163
300889,56
300890,56
300891,56
300892,56
300893,56
300894,56
300895,56
300896,56
300897,56
300898,163
300899,163
300900,163
300901,163
300902,163
301785,104
301786,104
301787,104
301788,104
301789,71
301790,71
301791,71
301792,71
301793,71
301794,71
301795,71
301796,71
301797,71
301798,104
301799,104
301800,104
301801,104
301802,104
301803,71
301804,71
301805,71
301806,71
301807,71
301808,71
301809,71
301810,71
301811,71
301812,104
301813,104
301814,104
301815,104
301816,104
301817,71
301818,71
301819,71
301820,71
301821,71
301822,71
301823,71
301824,71
301825,71
301826,104
301827,104
301828,104
301829,104
301830,104
301831,71
301832,71
301833,71
301834,71
301835,71
301836,71
301837,71
301838,71
301839,71
301840,104
301841,104
301842,104
301843,104
301844,104
302727,208
302728,208
302729,208
302730,208
302731,131
302732,131
302733,131
302734,131
302735,131
302736,131
302737,131
302738,131
302739,131
302740,208
302741,208
302742,208
302743,208
302744,208
302745,131
302746,131
302747,131
302748,131
302749,131
302750,131
302751,131
302752,131
302753,131
302754,208
302755,208
302756,208
302757,208
302758,208
302759,131
302760,131
302761,131
302762,131
302763,131
302764,131
302765,131
302766,131
302767,131
302768,208
302769,208
302770,208
302771,208
302772,208
302773,131
302774,131
302775,131
302776,131
302777,131
302778,131
302779,131
302780,131
302781,131
302782,208
302783,208
302784,208
302785,208
302786,208
303669,238
303670,238
303671,238
303672,238
303673,182
303674,182
303675,182
303676,182
303677,182
303678,182
303679,182
303680,182
303681,182
303682,238
303683,238
303684,238
303685,238
303686,238
303687,182
303688,182
303689,182
303690,182
303691,182
303692,182
303693,182
303694,182
303695,182
303696,238
303697,238
303698,238
303699,238
303700,238
303701,182
303702,182
303703,182
303704,182
303705,182
303706,182
303707,182
303708,182
303709,182
303710,238
303711,238
303712,238
303713,238
303714,238
303715,182
303716,182
303717,182
303718,182
303719,182
303720,182
303721,182
303722,182
303723,182
303724,238
303725,238
303726,238
303727,238
303728,238
304611,123
304612,123
304613,60
304614,123
304615,66
304616,66
304617,66
304618,66
304619,66
304620,66
304621,66
304622,66
304623,66
304624,123
304625,123
304626,123
304627,123
304628,123
304629,66
304630,66
304631,66
304632,66
304633,66
304634,66
304635,66
304636,66
304637,66
304638,123
304639,123
304640,123
304641,123
304642,123
304643,66
304644,66
304645,66
304646,66
304647,66
304648,66
304649,66
304650,66
304651,66
304652,123
304653,123
304654,123
304655,123
304656,123
304657,66
304658,66
304659,66
304660,66
304661,66
304662,66
304663,66
304664,66
304665,66
304666,123
304667,123
304668,123
304669,123
304670,123
305553,108
305554,108
305555,108
305556,108
305557,58
305558,58
305559,58
305560,58
305561,58
305562,58
305563,58
305564,58
305565,58
305566,108
305567,108
305568,108
305569,108
305570,108
305571,58
305572,58
305573,58
305574,58
305575,58
305576,58
305577,58
305578,58
305579,58
305580,108
305581,108
305582,108
305583,108
305584,108
305585,58
305586,58
305587,58
305588,58
305589,58
305590,58
305591,58
305592,58
305593,58
305594,108
305595,108
305596,108
305597,108
305598,108
305599,58
305600,58
305601,58
305602,58
305603,58
305604,58
305605,58
305606,58
305607,58
305608,108
305609,108
305610,108
305611,108
305612,108
306495,380
306496,380
306497,383
306498,380
306499,241
306500,241
306501,241
306502,241
306503,241
306504,241
306505,241
306506,241
306507,241
306508,380
306509,380
306510,380
306511,380
306512,380
306513,241
306514,241
306515,241
306516,241
306517,241
306518,241
306519,241
306520,241
306521,241
306522,380
306523,380
306524,380
306525,380
306526,380
306527,241
306528,241
306529,241
306530,241
306531,241
306532,241
306533,241
306534,241
306535,241
306536,380
306537,380
306538,380
306539,380
306540,380
306541,241
306542,241
306543,241
306544,241
306545,241
306546,241
306547,241
306548,241
306549,241
306550,380
306551,380
306552,380
306553,380
306554,380
307437,151
307438,151
307439,151
307440,151
307441,95
307442,95
307443,95
307444,95
307445,95
307446,95
307447,95
307448,95
307449,95
307450,151
307451,151
307452,151
307453,151
307454,151
307455,95
307456,95
307457,95
307458,95
307459,95
307460,95
307461,95
307462,95
307463,95
307464,151
307465,151
307466,151
307467,151
307468,151
307469,95
307470,95
307471,95
307472,95
307473,95
307474,95
307475,95
307476,95
307477,95
307478,151
307479,151
307480,151
307481,151
307482,151
307483,95
307484,95
307485,95
307486,95
307487,95
307488,95
307489,95
307490,95
307491,95
307492,151
307493,151
307494,151
307495,151
307496,151
308379,121
308380,121
308381,70
308382,121
308383,84
308384,84
308385,84
308386,84
308387,84
308388,84
308389,84
308390,84
308391,84
308392,121
308393,121
308394,121
308395,121
308396,121
308397,84
308398,84
308399,84
308400,84
308401,84
308402,84
308403,84
308404,84
308405,84
308406,121
308407,121
308408,121
308409,121
308410,121
308411,84
308412,84
308413,84
308414,84
308415,84
308416,84
308417,84
308418,84
308419,84
308420,121
308421,121
308422,121
308423,121
308424,121
308425,84
308426,84
308427,84
308428,84
308429,84
308430,84
308431,84
308432,84
308433,84
308434,121
308435,121
308436,121
308437,121
308438,121
309321,114
309322,114
309323,53
309324,114
309325,53
309326,53
309327,53
309328,53
309329,53
309330,53
309331,53
309332,53
309333,53
309334,114
309335,114
309336,114
309337,114
309338,114
309339,53
309340,53
309341,53
309342,53
309343,53
309344,53
309345,53
309346,53
309347,53
309348,114
309349,114
309350,114
309351,114
309352,114
309353,53
309354,53
309355,53
309356,53
309357,53
309358,53
309359,53
309360,53
309361,53
309362,114
309363,114
309364,114
309365,114
309366,114
309367,53
309368,53
309369,53
309370,53
309371,53
309372,53
309373,53
309374,53
309375,53
309376,114
309377,114
309378,114
309379,114
309380,114
310263,104
310264,104
310265,104
310266,104
310267,50
310268,50
310269,50
310270,50
310271,50
310272,50
310273,50
310274,50
310275,50
310276,104
310277,104
310278,104
310279,104
310280,104
310281,50
310282,50
310283,50
310284,50
310285,50
310286,50
310287,50
310288,50
310289,50
310290,104
310291,104
310292,104
310293,104
310294,104
